376,188
140,812
-252,754
-756,-5
-513,-466
327,-276
688,-273
350,-113
-99,531
-143,391
-240,-64
-282,-589
60,-641
388,130
373,356
-194,409
-668,275
-473,-205
-137,-429
266,-391
428,79
-76,228
-138,509
-238,567
-373,-174
114,-352
220,-341
416,4
218,519
-710,203
-774,-46
-276,-110
195,-324
386,-161
239,232
-26,343
-337,276
-457,-21
-196,-484
394,-518
519,42
-20,480
-209,316
-107,258
-345,-37
-104,-622
478,-165
456,368
-137,370
-525,607
-421,208
-155,-237
156,-286
397,-194
335,288
-290,279
-514,227
-328,-46
-215,-442
298,-480
486,-81
164,602
-298,312
-710,-50
-560,-57
-284,-348
66,-213
439,282
83,490
-318,218
-457,-57
-358,-350
52,-377
262,156
358,374
218,250
-481,250
-653,28
-211,-408
270,-361
428,-50
68,87
-180,240
-726,177
-786,-88
95,-378
254,-321
188,263
-12,502
-553,420
-386,412
-156,-265
164,-714
606,36
228,544
-345,384
-544,354
-550,33
-212,-414
285,-500
295,-225
36,244
-252,463
-380,137
-262,-262
-99,-401
169,-345
295,194
42,737
-435,518
-528,156
-74,-219
130,-397
301,-56
444,268
74,354
-312,346
-518,-180
-393,-592
118,-337
444,-34
351,433
-46,300
-312,-106
-432,-196
-261,-572
374,-316
452,340
43,522
-182,340
-329,114
-369,-157
81,-385
580,-161
316,194
-5,-18
-189,80
-446,131
-280,-461
308,-213
549,298
76,324
-451,322
-700,183
-301,-150
123,-503
90,-428
218,-120
69,129
-265,532
-328,283
-245,-391
124,-533
330,-250
222,383
43,484
-544,104
-536,-57
29,-420
260,-506
452,40
201,518
-185,443
-292,-44
-294,-356
-26,-474
205,-236
259,243
184,231
-280,280
-523,254
-245,-204
113,-372
407,-225
260,187
-143,510
-521,271
-623,-212
-225,-568
290,-383
422,141
230,455
-325,214
-865,124
-428,122
167,-302
177,-505
245,12
216,272
-206,404
-436,212
-228,-429
34,-401
388,-57
565,291
-16,314
-342,180
-289,275
-345,-345
282,-432
660,323
169,444
-246,444
-226,192
-246,-316
-193,-185
218,-306
212,-297
-80,384
-337,550
-701,51
-363,-288
314,-297
490,-271
97,400
-244,638
-208,111
-405,18
-353,-294
158,-444
290,14
258,263
-220,356
-806,162
-374,-305
128,-340
319,-337
281,-126
-94,368
-316,276
-326,160
-101,-158
319,-437
452,11
380,188
-95,332
-553,340
-286,-156
-53,-369
252,-537
508,-142
54,535
-252,378
-425,274
-401,151
129,-318
676,-332
623,410
-116,659
-500,271
-466,298
-302,-144
11,-458
236,52
488,171
151,535
-476,527
-356,-193
-133,-201
87,-375
289,-198
124,339
-59,186
-379,164
-312,-110
132,-365
301,-129
323,188
95,663
-200,374
-524,-56
-374,-6
38,-269
190,87
506,495
106,103
-664,242
-437,15
165,-444
643,-220
514,-50
60,275
-214,412
-604,100
-468,-74
-126,-332
102,-180
402,302
113,611
-300,348
-476,-38
-262,-64
268,-317
362,-262
317,233
-15,354
-508,394
-291,212
192,-433
202,-591
180,107
208,484
-216,451
-388,388
-134,-164
-2,-520
260,-362
229,-20
101,450
-236,534
-754,210
-179,-109
490,-233
375,-77
188,376
52,671
-188,231
-438,-86
-346,-94
231,-345
548,151
251,628
-137,104
-622,74
-456,27
236,-264
444,-154
313,33
-67,256
-525,343
-548,182
-216,-209
118,-314
549,66
394,278
-416,338
-601,140
-498,-216
-139,-212
554,-352
301,-354
-61,154
-73,503
-428,279
-369,-122
84,-249
292,-260
358,-1
-50,578
-621,385
-649,-90
-136,-84
183,-500
179,-54
134,756
-342,526
-168,241
-169,-122
-474,-410
490,-517
619,-138
40,530
-134,352
-604,36
-428,-76
52,-326
289,30
482,464
126,331
-408,55
-429,15
-41,-132
173,-319
183,-79
271,362
4,543
-424,239
-348,-196
-58,-393
401,-318
554,310
309,619
-228,132
-817,23
-480,-105
231,-648
412,-498
202,102
9,211
-279,449
-630,36
-172,-525
456,-329
488,-310
276,224
-72,433
-420,138
-455,258
-15,-344
259,-636
366,70
262,294
-369,380
-514,535
-265,-169
-44,-558
332,-302
234,55
-86,319
-294,145
-462,-177
-139,-393
153,-272
118,-158
271,268
-84,734
-462,330
-273,-89
-129,-344
356,-465
588,280
145,535
-374,168
-543,180
-172,-145
17,-514
219,-257
438,100
55,271
-292,294
-437,200
-174,-2
480,-370
472,-79
355,468
-18,256
-750,354
-421,271
183,-324
470,-431
543,-100
166,329
-357,327
-515,180
-294,35
-67,-412
523,-385
551,312
140,546
-156,60
-672,26
-276,-241
332,-556
223,110
388,511
108,258
-577,90
-582,-58
-83,-404
410,-457
330,96
6,504
-257,543
-364,23
-345,-305
-209,-271
294,-461
507,120
-73,489
-495,156
-540,106
-215,-126
210,-437
416,-245
327,460
-184,640
-617,294
-527,-3
-148,-354
236,-302
484,10
265,403
-129,511
-316,103
-290,-116
-27,-398
230,-501
263,75
-73,143
-570,12
-729,71
-278,-185
211,-355
466,-204
325,154
-264,458
-521,403
-377,-25
-156,-426
327,-430
619,-97
237,320
-336,381
-491,228
-186,-206
108,-569
210,-250
320,356
244,538
-295,190
-652,48
-310,-104
190,-550
487,-153
220,364
-207,329
-237,336
-588,19
-313,-384
457,-308
402,98
281,433
-34,420
-426,231
-276,-222
2,-442
373,-254
402,-84
104,203
-305,472
-578,97
-249,-521
214,-312
561,78
300,87
-254,287
-473,106
-686,-206
-126,-424
432,-591
262,-266
154,103
-300,538
-592,436
-200,-196
-11,-380
236,-193
354,260
22,524
-215,359
-380,145
-106,-180
320,-397
473,-132
427,385
-83,262
-376,134
-387,142
-210,-301
266,-412
434,-57
209,450
-302,511
-358,150
-242,-68
-361,-388
198,-429
464,180
219,636
-352,152
-834,24
-148,-33
218,-592
368,-185
511,295
-187,206
-444,374
-388,-34
-118,-294
380,-216
306,14
193,760
-159,436
-614,71
-380,20
30,-494
412,-262
424,182
-38,354
-224,511
-377,132
-262,-265
239,-338
306,-223
175,222
-88,504
-630,250
-681,-150
70,-193
443,-287
323,-124
124,486
-369,474
-639,263
-450,-95
18,-537
512,-277
405,255
32,724
-391,584
-634,-1
-212,-385
122,-480
359,10
297,402
-150,484
-199,235
-102,-233
-51,-623
260,-444
471,55
162,-20
-152,179
-620,368
-750,-228
-26,-428
224,-177
338,243
223,415
-539,283
-510,196
-216,-218
2,-437
511,-182
399,207
-146,343
-584,348
-588,179
-51,-190
373,-186
638,137
346,331
-370,462
-433,375
-358,-160
-250,-377
426,-129
543,75
-73,92
-300,229
-478,130
-535,-290
38,-356
396,-52
213,355
-195,420
-437,271
-442,-17
-326,-398
135,-374
359,177
194,504
-65,408
-418,391
-411,-173
-61,-608
332,-286
384,66
84,295
-449,399
-789,246
-447,-93
-8,-344
271,-201
404,198
86,147
-490,171
-647,169
-195,-348
472,-256
615,15
329,268
38,371
-305,164
-380,-5
-59,-322
367,-291
502,182
34,363
-199,268
-294,239
-175,-100
247,-537
205,-277
315,319
-114,433
-615,282
-234,-9
-194,-497
279,-446
575,136
-93,540
-277,532
-242,226
-111,-233
157,-588
169,-269
284,339
143,536
-204,423
-429,7
-411,-422
132,-500
334,-172
399,360
215,311
-544,166
-584,28
-238,-324
42,-168
442,168
404,320
-87,242
-673,88
-598,-155
-33,-410
191,-150
372,31
181,83
-297,354
-524,258
-428,62
251,-254
531,-417
285,328
75,404
-466,97
-581,176
-30,-256
346,-341
423,32
220,388
-41,380
-404,155
-424,-86
135,-416
316,-298
152,166
-55,298
-581,328
-580,314
-170,-252
108,-568
415,-164
267,284
-136,511
-429,380
-394,-97
-108,-357
125,-326
425,7
209,543
-521,524
-821,300
-321,-188
82,-620
222,-201
458,116
94,343
-503,462
-516,127
-244,-296
-30,-457
426,-22
676,239
-130,281
-538,367
-377,-354
-334,-705
394,-70
646,71
108,394
-252,603
-543,215
-306,-90
95,-405
438,-210
484,251
-10,296
-233,371
-518,196
-308,-303
366,-449
250,-296
194,287
-145,647
-524,174
-302,-268
-79,-318
268,-366
525,95
172,489
-341,344
-484,220
-220,-146
-24,-580
30,-513
203,87
92,449
-198,388
-401,146
-262,-311
362,-354
530,114
199,455
-139,448
-501,371
-514,-208
-187,-597
76,-246
198,15
124,369
-319,568
-530,210
-405,-418
-194,-388
311,-1
423,98
-9,455
-281,495
-483,128
-417,-56
148,-215
587,54
322,595
-347,312
-702,-22
-609,-72
-38,-412
311,-420
82,-117
249,89
-57,303
-613,144
-330,-417
44,-502
386,-281
374,154
-88,707
-541,482
-565,75
-92,-274
-38,-513
207,11
526,350
44,378
-268,230
-340,-324
-302,-385
327,-97
564,179
74,364
-7,364
-191,163
-507,-313
180,-406
562,-93
354,228
114,374
-517,295
-622,73
-162,-292
-76,-432
163,-9
466,231
-24,98
-592,271
-585,202
-178,-321
160,-319
378,290
243,676
-444,391
-668,116
-433,-97
-104,-230
528,-124
379,60
-30,439
-165,414
-527,47
-192,-169
458,-260
383,-65
184,407
-181,738
-564,412
-532,-422
-140,-505
381,-141
312,122
218,648
43,511
-276,196
-306,-90
-10,-553
621,-294
434,320
-194,423
-193,191
-458,-21
-262,-120
339,-200
396,-210
383,208
-172,510
-663,99
-506,-230
-132,-450
378,-490
455,332
162,668
-265,288
-732,185
-401,-36
180,-368
391,-322
503,12
126,177
-449,223
-460,220
-138,-237
123,-478
466,25
394,480
-178,343
-632,120
-678,12
8,-380
579,-540
298,-1
65,360
-268,415
-640,311
-316,-180
-46,-247
146,-130
204,314
-132,750
-405,63
-770,12
-305,-32
219,-513
106,62
388,467
-92,363
-702,354
-302,-294
116,-582
452,-228
429,111
87,444
-127,467
-262,246
-149,-124
-55,-396
199,-216
527,156
-90,431
-532,404
-454,-1
-534,-305
46,-306
727,-166
332,359
-370,590
-545,239
-250,-63
-126,-469
50,-348
486,179
269,220
-226,307
-452,36
-604,-161
-17,-200
472,-305
314,174
151,348
-585,360
-666,281
74,-224
212,-250
484,-145
414,128
-73,338
-288,262
-541,94
-264,-352
406,-361
517,234
162,655
-346,436
-489,84
-246,-296
-17,-557
235,-176
207,52
-36,250
-398,491
-545,120
-308,-176
172,-322
521,-238
372,396
-161,424
-463,113
-498,-319
-332,-513
232,12
471,30
119,255
-209,561
-498,78
-583,-195
-27,-260
530,-198
174,208
-188,335
-421,383
-537,196
-95,-314
353,-294
581,-82
334,294
-82,396
-482,58
-700,-167
-286,-209
86,-336
242,-134
194,448
-372,356
-572,159
-452,-30
-92,-481
415,-294
239,336
-30,484
-213,322
-513,-28
-343,-403
169,-390
472,-61
316,303
-165,384
-406,278
-329,-258
-262,-548
151,-217
564,119
300,540
-286,422
-298,204
-98,22
-160,-525
160,-277
410,299
124,351
-206,436
-342,120
-214,-553
73,-372
513,109
508,250
-105,402
-441,442
-388,60
-284,-281
194,-280
397,-9
48,406
-246,614
-550,458
-398,-109
189,-472
506,-164
353,294
81,618
-126,462
-310,151
-261,-226
268,-548
574,-148
359,284
-16,182
-472,235
-429,49
85,-469
354,-340
466,252
224,554
-436,572
-557,268
-367,-100
-273,-171
139,-365
314,-41
80,587
-84,356
-402,156
-424,-116
28,-578
296,-252
325,388
19,552
-350,196
-432,-149
-236,-201
316,-210
500,56
119,375
-52,260
-278,168
-332,-28
116,-315
451,-146
378,182
-117,299
-470,401
-207,122
-90,-264
165,-460
577,-178
334,354
-57,391
-297,348
-469,-116
-286,-608
250,-432
343,72
-30,500
-236,342
-516,319
-439,171
7,-622
393,-399
415,220
-171,408
-587,455
-591,-209
-447,-386
23,-201
294,-400
350,292
122,602
-410,223
-485,116
-192,-452
295,-432
462,255
210,326
-27,238
-482,79
-644,-416
-72,-524
343,-296
379,75
175,447
-385,300
-781,62
-326,-237
97,-309
389,58
470,200
-105,207
-561,382
-524,164
-236,-522
271,-408
449,-116
100,9
-254,348
-681,47
-630,-269
132,-241
589,-360
452,23
143,488
-234,232
-500,122
-322,-149
114,-529
380,-133
364,290
-174,466
-646,450
-472,-38
-133,-318
152,-252
359,127
273,471
-246,124
-634,68
-253,19
187,-590
229,-372
263,455
32,602
-485,440
-643,160
-161,-362
311,-423
304,-228
287,255
-30,459
-500,46
-582,33
-289,-304
105,-574
285,98
30,511
-434,548
-473,154
-281,-372
32,-237
402,-246
387,-97
4,511
-489,502
-410,42
-350,-372
-103,-356
427,-90
189,287
-325,676
-750,332
-571,-116
-47,-220
82,-344
417,-64
296,360
-276,427
-252,308
-222,-178
-216,-553
206,-254
282,183
37,335
-377,259
-555,262
-177,-72
-12,-324
259,-140
385,78
-40,348
-183,327
-347,-60
-168,-350
436,-232
556,83
258,439
-356,558
-454,220
-162,39
-266,-297
157,-494
474,39
4,374
-237,408
-382,35
-310,-384
108,-200
476,-57
415,329
-185,507
-629,158
-505,16
-180,-286
146,-274
489,268
292,559
-413,288
-847,-6
-489,-176
28,-266
264,-21
457,208
36,284
-452,363
-225,104
-160,-630
209,-476
629,240
257,223
-3,114
-441,210
-658,-66
-126,-497
74,-386
292,-17
172,335
-634,496
-534,367
84,-87
228,-568
372,-124
372,656
-13,592
-275,280
-393,-1
-369,-260
-34,-302
364,-90
418,356
-276,376
-508,218
-65,-130
-8,-676
172,-208
370,273
114,211
-228,318
-514,175
-201,-174
176,-477
172,-245
346,280
155,216
-414,255
-679,55
-385,-351
223,-321
426,-296
286,192
-132,332
-645,129
-527,-1
192,-433
452,-341
329,92
188,370
-395,396
-596,18
4,-319
251,-591
121,-405
254,83
109,212
-355,439
-541,207
-197,-350
306,-519
378,-61
318,619
78,356
-510,74
-675,-97
-217,-633
277,-263
559,335
379,522
-142,363
-360,166
-178,-41
-70,-493
178,-244
355,294
-44,327
-360,346
-454,130
-286,-204
175,-540
532,-313
424,366
-107,498
-342,387
-313,-68
-158,-404
487,-165
692,98
212,436
-154,529
-423,234
-366,-201
42,-471
438,-353
567,-152
33,202
-409,472
-412,52
-284,-309
94,-397
356,-241
369,451
-7,604
-528,279
-519,140
90,-386
551,-396
607,247
224,600
-486,462
-673,-76
-348,-396
59,-237
539,-204
415,155
-18,694
-274,399
-397,7
-155,-263
124,-405
459,36
475,444
-156,527
-577,235
-638,-265
-218,-341
256,-320
447,-109
244,299
-361,412
-556,111
-525,-385
-90,-355
424,-76
439,484
338,658
-210,103
-681,-60
-236,-388
255,-591
227,44
221,330
148,62
-334,70
-488,-1
10,-470
626,-454
570,-100
98,152
-40,280
-549,147
-386,-330
436,-652
37,-41
222,362
398,235
-534,171
-553,-6
-213,-207
5,-401
358,-32
246,555
-44,351
-436,207
-357,-21
26,-580
250,-326
548,415
283,568
-314,305
-596,107
-262,-258
116,-537
275,-120
454,190
44,343
-350,658
-382,-12
-140,-537
330,-376
450,-187
338,312
196,402
-102,154
-291,7
-179,-413
76,-452
322,33
378,274
4,180
-379,-112
-349,-319
-4,-356
335,-237
412,112
66,251
-262,255
-500,90
-369,-96
389,-280
647,-218
420,390
-149,295
-901,-110
-694,-81
66,-364
327,-472
212,102
173,492
-102,390
-476,363
-290,-84
33,-648
31,-269
208,58
63,268
-406,608
-420,86
-214,-484
151,-452
623,60
372,499
-221,217
-217,195
-334,-17
-414,-354
317,-233
532,-52
21,444
-282,696
-484,319
-390,-272
19,-564
352,-160
435,348
-30,504
-447,435
-508,52
-325,-426
186,-494
338,-52
310,463
-150,591
-812,387
-479,-83
-98,-190
46,-128
449,-34
298,454
-327,670
-537,471
-223,-5
171,-472
449,-238
371,320
140,484
-114,500
-537,116
-205,-608
406,-644
237,-63
276,400
15,308
-590,174
-441,-90
-229,-513
150,-296
578,58
271,426
-182,423
-363,49
-470,83
4,-298
644,-439
300,204
-2,366
-39,284
-495,182
-360,-161
108,-246
228,-164
215,51
-264,487
-578,492
-408,-64
-138,-324
456,-337
494,-153
46,570
-351,528
-746,39
-442,-84
28,-458
272,-452
468,363
118,590
-330,256
-284,174
-158,-94
132,-382
482,-262
314,36
-28,270
-297,404
-348,-2
-130,-377
98,-144
300,144
178,440
-353,447
-341,260
34,-30
72,-644
251,-452
298,215
3,268
-283,403
-524,199
-147,-328
262,-441
381,-142
490,185
-58,314
-374,254
-540,-252
-505,-517
238,-277
500,174
367,511
9,492
-574,66
-498,-452
-1,-336
388,-150
474,-36
-87,319
-546,418
-415,92
-180,-228
412,-284
510,-207
52,210
16,563
-530,450
-498,87
110,-248
191,-242
582,138
372,342
-286,199
-361,164
-518,-161
104,-544
668,-501
151,-248
-80,207
-191,455
-489,103
-105,-429
222,-649
279,-289
327,359
-137,584
-594,378
-514,-158
-123,-502
166,-375
278,129
50,502
-334,298
-258,79
-252,-325
-313,-476
255,-194
327,-109
-26,268
-188,376
-537,-178
-537,-350
214,-293
695,-64
463,490
-133,452
-540,250
-553,-1
-342,-366
234,-235
583,169
252,506
-413,497
-489,188
-157,-84
-73,-397
231,-324
396,-58
-81,265
-602,604
-753,58
-415,-317
186,-156
530,-169
330,312
-254,652
-297,447
-380,47
-360,-448
265,-534
296,-9
192,569
16,416
-459,-6
-549,-348
-111,-465
270,-176
212,327
135,692
-33,348
-366,-48
-422,-239
-2,-376
521,-22
421,230
-76,270
-401,258
-464,-1
-217,-340
237,-252
506,51
138,292
-274,439
-425,168
-153,-264
325,-497
414,-188
566,255
340,148
-326,200
-493,346
-236,-372
55,-672
472,-62
390,280
-122,256
-374,143
-647,94
-314,-172
354,-461
404,-50
203,452
-217,424
-538,79
-428,-244
-196,-246
292,-304
396,23
-37,658
-342,460
-480,-9
-271,-124
138,-178
175,-222
114,147
54,540
-293,203
-395,-244
-12,-527
254,-161
392,466
380,380
-64,272
-353,120
-498,-153
-212,-356
454,-316
436,202
-160,412
-487,363
-417,-94
-424,-577
-85,-255
432,-42
324,242
12,658
-268,400
-465,-57
-302,-140
380,-209
638,-124
183,415
-111,316
-481,51
-516,98
-9,-232
499,-166
679,420
-127,556
-742,388
-463,63
-136,-480
546,-450
807,-164
220,90
-38,636
-310,484
-481,-153
-76,-576
308,-228
462,319
54,224
-462,440
-468,394
-428,-376
-21,-513
396,-121
327,305
92,601
-421,511
-578,319
-369,70
204,-121
676,-22
242,314
-33,255
-388,-142
-641,-250
-107,-437
150,-228
395,226
180,344
-524,284
-616,-77
-406,-415
-196,-358
205,-125
586,-73
246,58
-524,188
-595,115
-366,-216
-60,-445
560,-146
305,352
-388,531
-374,303
-638,-129
-491,-122
332,-68
468,-68
197,452
-269,519
-652,75
-370,-332
155,-572
302,-150
275,336
36,527
-433,404
-629,48
-230,-256
168,-513
342,-134
319,524
-40,268
-379,164
-372,166
-36,-481
377,-305
431,351
100,536
-231,503
-317,118
-276,-190
58,-380
556,-354
283,254
18,488
-297,183
-823,-20
-320,-348
172,-513
220,-81
291,367
-8,431
-279,220
-551,-175
-182,-269
596,-21
540,147
21,412
-646,538
-617,146
-225,-92
-206,-180
439,-221
623,188
-44,304
-258,370
-358,254
-263,-489
71,-513
455,-106
540,254
-191,527
-540,211
-290,-244
-22,-526
398,-173
444,354
-17,435
-460,626
-441,220
-304,-313
-68,-305
488,-376
351,230
-241,891
-321,452
-442,-204
-275,-406
385,-325
613,-108
294,488
-155,686
-493,180
-538,-109
-294,-270
100,-481
522,39
276,529
-273,393
-526,210
-487,-217
70,-468
506,-222
395,-53
52,140
-406,288
-524,171
-324,-194
110,-369
571,28
268,479
-238,486
-199,128
-380,-124
-138,-273
524,-457
319,-164
-187,508
-508,708
-528,268
-105,-121
106,-233
312,-248
383,326
-276,762
-543,451
-289,-16
-220,-352
140,-514
480,-41
324,588
-111,394
-406,182
-316,-228
-156,-641
292,-66
574,260
212,375
-83,467
-282,150
-432,-154
-5,-361
489,-28
306,392
52,196
-207,427
-594,254
-383,-369
298,-196
598,-148
401,271
-30,500
-402,100
-408,-257
-109,-632
326,-185
534,136
249,382
-396,614
-484,94
26,-214
136,-480
147,-137
394,384
58,136
-483,448
-473,245
-165,-343
83,-231
176,-15
358,507
-56,408
-746,226
-669,127
-261,-458
174,-337
410,100
11,475
-426,633
-270,260
-161,-231
-54,-565
388,-162
463,296
52,255
-354,658
-468,114
-246,-630
199,-141
387,-54
333,346
-10,467
-573,-32
-506,-41
-143,-520
124,-350
516,330
223,308
-316,380
-364,12
-286,-502
148,-405
488,-246
208,24
-46,417
-256,457
-595,81
-364,-284
68,-207
500,98
545,257
-234,442
-407,334
-397,-121
-341,-144
276,-217
366,-214
115,168
-263,431
-588,610
-481,-102
-51,-545
454,-15
410,264
70,427
-475,370
-780,88
-278,-249
148,-430
499,12
441,318
-108,296
-229,406
-382,148
-258,-553
212,-476
359,202
291,339
-140,412
-396,316
-325,-76
39,-314
394,-333
354,72
87,303
-519,355
-550,316
-148,-418
-48,-580
267,-95
362,68
-119,127
-555,272
-476,134
-86,-369
331,-324
608,103
343,306
-396,460
-648,411
-169,32
-10,-214
113,-207
390,-8
62,295
-285,420
-506,215
-310,-262
377,-390
396,-52
227,499
-67,686
-509,231
-470,25
-165,-222
262,-473
398,103
148,574
-257,439
-645,234
-423,-224
161,-360
332,-146
386,142
212,363
-471,368
-550,255
-278,-292
-95,-489
263,115
335,396
111,180
-244,191
-561,-169
-277,-653
250,-253
480,60
249,230
-92,478
-489,140
-696,-189
-164,-198
626,-278
670,112
-80,407
-556,164
-604,160
-280,-45
131,-329
295,-40
427,319
-116,412
-527,300
-148,-149
12,-297
285,-190
540,20
139,407
-510,510
-565,246
-62,-205
177,-545
496,-410
428,-28
-300,234
-453,486
-578,161
-366,-490
301,-412
467,-157
394,184
-181,504
-590,364
-440,-84
-220,-254
100,-188
270,-108
294,478
-196,655
-569,308
-198,56
-166,-286
91,-146
526,236
23,415
-429,531
-401,111
-297,-393
-38,-345
363,-138
532,332
-90,458
-444,240
-202,-1
-260,-343
108,-340
513,-76
196,236
-110,235
-444,254
-367,-134
138,-624
271,-200
368,314
43,505
-582,436
-646,-88
-268,-478
222,-324
358,-36
164,175
-211,396
-379,460
-308,130
-281,-380
148,-433
447,52
156,490
-124,447
-284,247
-237,-190
92,-513
219,-160
224,272
146,386
-460,375
-811,-77
-254,-632
350,-301
529,12
234,107
-48,280
-145,260
-500,68
-293,-396
233,-297
237,18
16,191
-228,575
-524,162
-387,-152
5,-176
62,-384
415,196
103,415
-620,299
-401,234
-193,-311
63,-532
660,-44
493,402
-98,276
-270,254
-414,-98
-320,-818
338,-593
447,168
-96,416
-246,223
-409,10
-600,-262
-53,-446
253,-173
61,312
34,467
-499,466
-647,214
-49,-260
250,-372
484,-126
404,271
-174,540
-387,559
-413,204
-110,-494
415,-514
410,48
179,408
-126,480
-466,-45
-560,-452
-118,-285
580,-97
506,288
-128,426
-449,351
-563,114
-399,-545
-15,-500
442,174
504,505
-236,444
-713,220
-565,-5
-223,-280
567,-388
463,-95
-233,468
-241,623
-508,272
-286,-201
279,-500
479,-72
726,359
28,487
-674,582
-470,83
-84,-182
304,-301
496,-227
481,256
-72,519
-499,593
-293,130
-334,-232
4,-217
746,171
316,738
-543,448
-365,67
-173,-229
-150,-416
367,-112
385,40
34,338
-133,378
-329,70
-155,-142
98,-457
495,-76
490,373
-209,128
-406,92
-480,67
-307,-340
351,-281
562,196
337,375
-278,400
-492,231
-329,-280
-214,-192
370,-57
639,-82
-5,307
-434,531
-438,127
-288,-384
194,-356
605,140
532,496
-233,540
-585,535
-278,-217
-151,-797
222,-204
302,-104
-19,31
-357,612
-550,243
-320,-241
36,-505
390,-562
305,252
-270,657
-425,548
-289,64
-417,-690
15,-434
495,154
307,320
-80,495
-382,260
-229,-280
-100,-461
174,-265
524,49
122,290
-414,318
-489,292
-258,-128
-156,-621
271,-194
566,388
-62,212
-405,275
-441,146
-275,-430
74,-305
204,22
491,346
16,488
-499,366
-272,164
-239,-262
277,-192
522,123
60,92
-164,342
-714,162
-649,-253
79,-262
341,-309
431,51
-113,307
-413,124
-260,234
-97,-290
350,-780
324,-188
136,400
-6,689
-425,319
-373,-300
-92,-336
272,-392
352,7
-83,431
-280,310
-428,332
-444,-150
-90,-377
312,-12
350,228
-265,587
-633,546
-247,112
-204,-96
69,-351
564,-184
299,467
-116,524
-289,255
-337,-65
-185,-410
162,-372
402,9
263,290
-252,273
-490,-149
-236,-437
161,-318
252,-229
232,19
80,248
-276,370
-406,223
-481,-186
-55,-330
728,-96
587,216
-214,242
-544,243
-386,63
-177,-609
151,-414
508,188
314,420
-273,571
-607,161
-369,-348
146,-462
435,-293
316,138
-59,338
-455,242
-485,19
-62,-313
29,-223
268,-39
534,145
-73,476
-435,360
-377,-213
-54,-524
482,-321
341,115
111,550
-372,474
-710,252
-391,66
-283,-292
266,-350
602,78
-76,403
-358,338
-546,35
-480,-305
55,-231
277,-98
298,66
106,486
-329,284
-441,-397
-139,-344
393,-149
454,-62
236,302
-113,140
-675,135
-473,124
9,-425
256,-196
499,314
58,378
-525,308
-452,51
-154,-321
223,-384
516,188
394,418
-210,258
-602,299
-380,43
-155,-364
340,-294
457,6
-92,362
-205,390
-391,96
-376,-217
-129,-356
87,-113
392,156
30,380
-481,556
-571,275
-364,-220
310,-277
413,-126
63,296
-73,427
-383,265
-492,47
-238,-302
186,-169
579,220
302,631
-342,398
-385,84
-153,-44
-87,-434
236,-164
562,82
259,256
-393,491
-683,9
-460,-290
-47,-244
463,-263
398,89
-224,268
-354,342
-404,300
-126,-224
534,-324
622,156
350,643
-135,490
-425,90
-325,-28
-109,-444
328,-353
343,58
-86,223
-377,563
-502,176
-217,-577
78,-600
110,-206
236,228
-198,488
-716,499
-374,-2
-41,-420
350,-461
520,7
204,479
-155,380
-467,220
-338,-273
139,-554
362,-230
277,76
-105,403
-531,459
-421,98
-79,-265
95,-438
236,-97
331,252
13,275
-416,321
-532,-5
-156,-292
514,-340
491,28
282,649
-94,380
-529,135
-241,-79
-28,-565
235,-180
477,274
24,183
-387,270
-512,83
-322,-304
194,-320
450,-89
422,391
-74,388
-537,209
-453,162
-78,-376
212,-330
178,215
-2,400
-285,376
-507,120
-390,-220
-12,-312
215,-68
111,325
-123,627
-268,546
-386,60
-180,-246
173,-248
440,79
546,526
-73,471
-537,242
-389,-182
-273,-482
171,-182
642,79
287,271
-293,266
-480,147
-417,-156
4,-514
319,-330
264,42
38,183
-397,318
-452,256
-88,-322
314,-368
672,171
362,104
-285,116
-486,444
-442,16
-33,-478
209,-297
79,-17
60,247
-277,535
-622,338
-374,-254
295,-474
407,-121
6,497
92,617
-223,314
-509,194
-119,-142
15,-437
230,-8
439,532
90,478
-420,234
-585,27
-223,-336
208,-526
442,44
353,655
-134,258
-533,190
-494,-25
-286,-605
110,-38
507,306
160,196
-377,362
-547,-71
-412,-294
39,-265
376,-121
378,522
70,270
-367,151
-454,368
-266,-392
463,-220
1058,345
448,182
-188,179
-446,78
-532,63
62,-239
620,-633
412,-18
77,459
-174,388
-460,177
-110,-477
315,-560
335,-174
274,308
-99,662
-473,328
-412,-8
-86,-322
345,-432
458,75
132,412
-195,388
-318,433
-195,19
18,-449
167,-342
227,127
6,412
-341,388
-233,220
-118,-398
56,-324
516,75
262,220
-71,703
-190,327
-774,-356
-567,-352
301,-213
392,15
156,209
-204,362
-665,215
-515,-173
-195,-286
247,-224
472,215
3,471
-124,328
-334,59
-457,-365
232,-394
704,23
379,298
-284,462
-441,447
-175,62
-226,-364
143,-377
503,-49
70,239
-228,383
-541,259
-510,-324
106,-448
294,-138
394,356
26,764
-768,343
-637,-77
-166,-188
-1,-406
270,-72
433,351
-41,274
-613,403
-341,28
-124,-334
259,-152
724,-36
86,427
-325,442
-318,26
-390,-105
-102,-398
223,-287
208,296
66,375
-253,79
-712,8
-325,-289
191,-527
486,-36
486,207
-274,175
-681,383
-460,-17
24,-274
460,-216
527,-110
294,511
-234,378
-492,-45
-393,-264
3,-524
548,-196
486,202
-116,511
-575,671
-290,156
66,-597
244,-617
516,148
349,392
-401,375
-972,494
-447,-124
-12,-354
180,-237
468,-205
31,364
-172,519
-521,264
-555,-80
323,-486
380,-354
372,228
